basin,arch,loss,n_seeds,A_up,A_lo,E5_up,E5_lo,B5_up,B5_lo,E1_up,E1_lo,E20_up,E20_lo,alpha_star_up,alpha_star_lo,delta_bar,beta_bar,Delta_asym,n,m1,zero_frac,cp1_up,ncp_up,cp1_lo,ncp_lo,H_mean_up,H_mean_lo,H5_up,H5_lo,NSE,lnNSE,KGE,KGEp,KGEnp,PBIAS,RMSE,RSR,VE,MAPE,SMAPE,BiasFHV,BiasFLV,BiasFMS,PeakBias,Q95Bias,Q90Bias,BFIBias
138009A,lstm,delta,1,0.20163554805186723,0.44067401081982993,0.18397154489110587,0.5409836065573771,-0.03781628170396191,0.5409836065573771,0.3103873736529771,0.5945945945945946,0.1653525565109838,0.5881343921210311,0.09697196701994107,0.5619938561634059,0.30088614894528726,0.00019124511875833904,-0.2390384627679627,3652,37,0.07612267250821468,0.6,6,0.08,6,0.9192373963331633,0.928251785146328,0.9877681973738749,0.0,0.3332691347020653,0.8681770181093643,0.23039122415187696,0.31336592617249526,0.6563972789161567,-22.33392982480816,5.488963396203174,0.8165358934535178,0.4959160888040529,259.97644205581724,60.17722978905746,-48.64568555485367,-3.6356591222641375,-0.020967351068818463,-62.57322446390881,0.0,-21.915925402132967,23.128424887637248
138010A,lstm,delta,1,0.5495756701050161,0.48468808294379323,0.3909161868231913,0.41530054644808745,-0.30602427902064605,0.41530054644808745,0.4157987899249997,0.43243243243243246,0.43041268998409543,0.43912448700410395,0.9333708794184727,,0.546078585200285,0.024365598040905177,0.06488758716122284,3652,37,0.4950711938663746,0.18,6,0.2,6,0.26458325940637856,0.2722444761695282,0.708877952496573,0.0,0.3751289947700278,0.5353418515492606,0.12300565212940895,0.34553923031472,0.33355051666890423,-50.89232149903174,2.661860028634685,0.7904878273762173,0.3238339233549483,1999.2562668916762,109.2157170400569,-53.404706539539134,-0.0,-5.6211553426112255,-59.43570185874019,0.0,0.0,5.8672724580720095
138113A,lstm,delta,1,0.25916562478647015,0.46832887631395,0.27358241024707375,0.5628415300546448,-0.2134934387804055,0.5628415300546448,0.36710329411956066,0.5405405405405406,0.22640063536764765,0.5786593707250342,0.7062473536774329,,0.34607981026487433,0.15018166810789818,-0.20916325152747983,3652,37,0.21905805038335158,0.55,6,0.09,6,0.7251413364693675,0.7308610457622251,0.6970301798665439,0.0,0.24355398584685384,0.8623533269859633,0.0350553975236263,0.1865457636703015,0.4381080329931075,-46.503521860969826,6.678075703478002,0.8697390494585985,0.38165782937364057,120.17388746556938,69.2159620529749,-62.04876116260544,-148.9345174199099,-7.260464552213786,-70.59419629382947,0.0,32162666320.80078,31.992993057441893
143009A,lstm,delta,1,0.3107637979510389,0.49956465598575,0.2201127711341856,0.5191256830601093,-0.13681757168525466,0.5191256830601093,0.2031843971839248,0.5675675675675675,0.231288955400732,0.5047879616963065,0.7643958196389629,,0.41885430631840614,0.11727095931406609,-0.18880085803471108,3652,37,0.24096385542168675,0.36,6,0.11,6,0.6967659567150035,0.706140087944747,0.9040260472251124,0.0,0.5614295981529849,0.7885770404318965,0.39779407731125904,0.5261115994163531,0.6753313627929507,-24.532987366729042,1.5373489766780142,0.662246481188851,0.5127287117488297,552.0384499263484,83.77086126368128,-32.4686057601842,-199.79843391330542,-4.183864075537771,-37.29563812649017,0.0,0.0,10.216860679201911
143110A,lstm,delta,1,0.436499484093559,0.6130310887988253,0.4989530450292104,0.644808743169399,-0.27006533641239233,0.644808743169399,0.5487057292360112,0.6486486486486487,0.3318368143899064,0.640218878248974,0.2971372312874045,,0.5261204129431034,0.3307560840673916,-0.1765316047052663,3652,37,0.4397590361445783,0.06,6,0.44,6,0.5091221993800609,0.5167367568467379,0.9442941599280219,0.0,0.29115944203909105,0.5387779547642828,0.12161369086123808,0.2724031625244425,0.4674987121578308,-39.86440723365805,3.810034283739875,0.8419266939353504,0.17172786970877096,1233.2384236422795,105.22408258862063,-54.03018903532309,-3.392752783662632e+17,-66.72498427133827,-72.8681299407869,0.0,0.0,75.29943746783051
143303A,lstm,delta,1,0.16930410007020175,0.2601341974764542,0.23694346040648126,0.4033911094764452,-0.13465439944981034,0.16735727199348582,0.49493753753461145,0.3839506850313888,0.16971163006071513,0.3374925612629528,,0.011526194847015864,0.18827061808396367,-0.057706709393770386,-0.09083009740625247,3652,37,0.0,0.67,6,0.06,6,0.9389688459597011,0.9351322908361316,0.9341497223310787,0.8929995884092504,0.32076969738174255,0.9087559421256344,0.2041751707156121,0.3108548540551298,0.6396731426125586,-28.039848197064224,7.960691320959253,0.8241542953951387,0.5476733304962644,38.94230644623426,37.65412361679268,-59.96073328565304,-45.55367108701566,1.3556362861875737,-74.15422826872887,-23.669783736511338,-27.42058414346049,21.865437480363394
145010A,lstm,delta,1,0.20749531906492893,0.30248267883449836,0.3060284003231481,0.5515853374793235,-0.24572909290165248,-0.02873746796029057,0.37611932575608004,0.6527447818638799,0.22213577439995041,0.36202601133620566,,0.08842073614401484,0.22077415031697395,-0.04300435939470163,-0.09498735976956943,3652,37,0.0,0.06,6,0.06,6,0.9120317011867292,0.9081883154716831,0.7883191183980831,0.9282886569860352,0.4780797156836665,0.7873366237685095,0.34801075929372394,0.47779194111515677,0.7048305993359009,-26.5935060482906,2.296798158112525,0.7224405057278651,0.5566279338186675,45.806081368296205,44.15483006339475,-43.26813168560878,-319.9706494652366,-8.77772869269332,-56.531823635854934,25.978419400011923,29.716463032040956,10.713618914527553
145011A,lstm,delta,1,0.3004903762615332,0.4725704698087408,0.28557314822167923,0.881601659193451,-0.12858387493167553,0.7523893628286813,0.36935478508531,0.9459459459459459,0.34154021378553484,0.5698200908164641,,0.8928203071470224,0.3419041290889943,-0.02302148460519806,-0.1720800935472076,3652,37,0.03888280394304491,0.07,6,0.06,6,0.9333675508599455,0.9425757558702557,0.9870433025888582,0.49578557577170945,0.3919954698163013,0.6467747201068424,0.23388703410945932,0.37853622600536707,0.5632117462848214,-33.547690812068325,2.7154803805403493,0.7797464524983098,0.39749883290429855,138.59746115308397,68.38082581779898,-45.47620354545175,1.386711867076479,-5.211530000415146,-58.93686061205509,-49.0028687499712,-70.98026932595175,24.467706293530142
145018A,lstm,delta,1,0.22527726988199967,0.6303829600898813,0.26189693005788406,0.9890710382513661,-0.11145150990247985,0.9890710382513661,0.2845269655196887,1.0,0.2070764158408811,0.910571634973231,0.5530240872146434,,0.37140065924751564,0.18882984192738062,-0.40510569020788156,3652,37,0.13910186199342825,0.06,6,0.16,6,0.7699283085055384,0.7799285438961451,0.9860933315525797,0.0,0.5850722474973615,0.7991552317051764,0.5098560985077852,0.5872535705000497,0.7973525806571067,-13.839544914481214,1.6076698024477325,0.6441488589624594,0.5107863121354302,453.8187006726658,74.28013184950308,-25.218459969662497,-85.60333407318254,-18.8626124735664,-39.50280200855972,162875652313.23242,424301624298.0957,9.01986517678363
145101D,lstm,delta,1,0.19278604080239622,0.43641320613189044,0.24462640524051585,0.7675335115589865,-0.11905378509161858,0.6388631196268545,0.34247483324917444,0.7567567567567568,0.182471003644238,0.6027656130704238,0.37068481569189343,,0.2721737225128157,0.0648729299316347,-0.24362716532949422,3652,37,0.03176341730558598,0.06,6,0.06,6,0.9011374773577522,0.9102680769793765,0.9822900668549395,0.5451658271218585,0.49130530861433597,0.8058067340658341,0.38917492500453654,0.46791171248228147,0.7688897615570903,-16.514834639779355,2.3433231429362857,0.7132283585119593,0.5336055930411909,233.4437241926597,54.434744502563184,-39.108671694100956,-2.0490413910144083,-6.557510176772685,-52.65552546550019,-59.23328974760393,42.14320676329751,19.965421321729227
145107A,lstm,delta,1,0.13330770049603916,0.129394000537007,0.1551927574781295,0.1690160086048901,-0.05911765608599542,0.12849557074436926,0.2084209489564449,0.2679840408228825,0.13672387882979894,0.13037375709238083,0.9637709356240836,,0.12536261235497906,0.005147399951581767,0.003913699959032152,3652,37,0.0,0.1,6,0.08,6,0.9618311777126857,0.9634051777284243,0.9514386002012756,0.7612733277343534,0.6063201704524008,0.9227770431987482,0.5311801506145953,0.5950994911935075,0.844840241461566,-11.220299083739462,2.218645661973498,0.6274391042544281,0.6750322740456557,26.699480957140814,25.072522470995878,-27.691920926689335,34.44557638627722,1.050720094469515,-40.47932985206798,0.12191993466190482,-5.467295932416121,6.7524198921119
146010A,lstm,delta,1,0.16835702930407218,0.3449714953853292,0.18973853847266683,0.8273274017960746,-0.11392808837693945,0.8273274017960746,0.312902227590559,1.0,0.15131475906557312,0.39101054076302044,0.2765557750935496,,0.2164276313573921,0.055885524576629084,-0.176614466081257,3652,37,0.011500547645125958,0.45,6,0.06,6,0.8652063758476046,0.8722875950347465,0.8909985601385155,0.0,0.2789832182717701,0.8741040749127267,0.14890059969216307,0.2461615638568626,0.622990801959826,-29.13748795386769,6.047715088057468,0.8491270704248157,0.5307734714892356,139.03453327024883,43.28552627147851,-52.867226815384115,85.81536378945994,12.047219521636233,-64.16897767784673,254.10022283834323,29.48124975484119,28.30267538500966
146012A,lstm,delta,1,0.16231489059676352,0.188046273697428,0.22548808229919187,0.31161347305893006,-0.18147578353518926,0.2763195026679357,0.5391239415755096,0.6524696976657275,0.16020148849757695,0.19716832904815193,0.5492641579428537,,0.15405372913853185,0.029691363500126293,-0.025731383100664473,3652,37,0.0,0.35,6,0.06,6,0.9198756376748719,0.920995552539214,0.88426124649815,0.7018161780627856,0.35424811856222815,0.9276317126393232,0.23108607946558635,0.33135823934133524,0.6624015591416093,-25.998145360634496,7.534798053617304,0.8035868848094597,0.5673307258770066,37.453037078250205,30.81074582770632,-61.820454785381315,59.283649046857036,-0.812773660743824,-75.46480351986139,3.724178280043745,-3.868062335101713,20.325955271632626
146014A,lstm,delta,1,0.18269539115795,0.13880451281159575,0.2629066030455771,0.16040963977167647,-0.2136977015070877,-0.03866055408573921,0.46935467001160236,0.09670213841203389,0.19053497302349384,0.1392459985031196,0.6555172895544017,0.02559673508452137,0.15154621095657933,0.0043548638581652945,0.043890878346354245,3652,37,0.0,0.09,6,0.07,6,0.9425724127488097,0.9390992881412107,0.8213751885455037,0.9203582397724626,0.10622610450083736,0.8708140415984238,-0.07539852104225875,-0.014160977568850486,0.5606814952052233,-33.543381342271104,13.788454177727981,0.9453961579672104,0.4662003579251426,33.3460907283109,30.30924219131585,-68.70788490392742,-1.3834581570292284,1.6826571905787313,-80.65142268247314,-15.341520511274616,-7.182236664397182,27.384904826108148
146095A,lstm,delta,1,0.18728723242071374,0.2842965752443704,0.2537435440194199,0.6094847742194447,-0.19640690568972674,0.5917303321455213,0.5394911552907207,1.0,0.18531928106311168,0.32226777836037496,0.3009557462441034,,0.19755912579332954,0.0479500618761672,-0.09700934282365667,3652,37,0.011774370208105149,0.06,6,0.06,6,0.9084763912784579,0.9111551768148368,0.8180223981346986,0.3878607238962892,0.3104820485907702,0.911077914130731,0.160937781510068,0.27668830620149387,0.5819049359307231,-32.547864148505774,8.438512303212717,0.8303721764421239,0.4881055884280726,55.62130926978178,39.511825158665886,-65.23305854790691,72.77548442728641,7.102323994577356,-76.4019260581935,53.11108830046792,-5.954300151621684,33.05018218551464
204034,lstm,delta,1,0.23771352110280852,0.34684620207703093,0.35859899226600983,0.6350493610111836,-0.31921994863517283,0.29067206519910344,0.4285171163776022,0.88789573138823,0.25466055474829985,0.43541288436447345,,0.991580731281042,0.24905547216551058,-0.003504860871755379,-0.1091326809742224,3652,37,0.002190580503833516,0.06,6,0.06,6,0.8349006230177091,0.8309620183080898,0.5923407227983803,0.9018527421477813,0.6212791498545349,0.8571075752267776,0.34118916902771734,0.5410699848529023,0.5911076714617087,-38.39936493497246,1.30896233181997,0.6154029981609327,0.5005231086550777,84.10075648833832,49.81109443310212,-49.46874195274814,-3.484975161470811,-19.813763312237526,-57.43756172330984,112.9048142829675,46.76640376491073,11.474546793219876
206014,lstm,delta,1,0.22810634312596142,0.32090494406599596,0.3563365507126926,0.5651302470670971,-0.2860022162746035,0.4610534193399277,0.3674676889699466,0.5135135135135135,0.2564564162764484,0.39624628492764946,,0.8488465780437672,0.24028351463002892,-0.029928763858967238,-0.09279860094003453,3652,37,0.029025191675794086,0.06,6,0.06,6,0.9301489121636515,0.938001417423062,0.8018588971100096,0.5577058463077744,0.5267691987286454,0.8241855730104584,0.41176967857188695,0.56042340053296,0.6842771590566737,-29.394694103607264,0.7470629342175691,0.6879177285630562,0.511795455534994,64.01162233199854,48.056702926005926,-37.48935284367327,-2.258097634966444,0.4709426832842001,-46.99616227566026,8.175495302193971,-6.573179892296286,11.486989702218265
206018,lstm,delta,1,0.24253112462135964,0.5115052064153656,0.21103372681241317,0.6502732240437158,-0.09828232228843227,0.6502732240437158,0.30262322589325824,0.7837837837837838,0.20497487477072152,0.6783828916927401,0.14434523433235197,,0.35324319146237293,0.15907268297858587,-0.26897408179400595,3652,37,0.08351588170865279,0.48,6,0.08,6,0.8139944526326442,0.8230254006882535,0.9548025938047229,0.0,0.6325397847620442,0.8084749447800315,0.6723896458979846,0.6817467518613357,0.8604787781868832,-1.5955785307178758,0.3642373994914918,0.606184967842288,0.5164225633909243,261.9790108980738,70.6486382924745,-18.123797084589853,-24.343753500811808,-0.9465578341833912,-31.586500041169046,17689466476.440796,659.9203447852818,16.162104021278854
208007,lstm,delta,1,0.1619029098170733,0.21255607746744282,0.20492855507156316,0.3069799494325874,-0.1595867427632365,0.2822363222923125,0.26021125166244563,0.3840086560059,0.1712413296621511,0.2586238452427161,0.985642410730075,,0.17039176452734023,0.005183824715197773,-0.05065316765036951,3652,37,0.0,0.27,6,0.06,6,0.8258006857058082,0.8292380903095231,0.854593216167881,0.5963436356123617,0.7085424938051337,0.8412204229010914,0.5669231198387863,0.6559034908549877,0.8226216539616426,-14.241466430167865,1.2213545179573633,0.539868045169249,0.6588577878037594,39.83897718134893,34.07835290546809,-32.877674369079905,26.152684172738503,-14.304593675656509,-42.70689159927522,36.69377943046162,46.90451578476121,4.676506411596736
208009,lstm,delta,1,0.19026901357549228,0.23606039418532776,0.26832986983386786,0.4220020445339777,-0.155477352151146,0.4219532803261686,0.3538908522914152,0.6592570438586747,0.1975522161757963,0.2531050712074726,0.849308069380473,,0.18944641162696124,0.04208970491371047,-0.04579138060983548,3652,37,0.0,0.06,6,0.06,6,0.8349646532282325,0.8433780610441071,0.9228838202245248,0.03998650861088419,0.604509036835126,0.8189846408304803,0.6919048735372959,0.7181893978994571,0.8825743164830281,-4.971662782511517,0.6948237199877757,0.6288807225260399,0.5981028943303681,49.43649004379498,37.889282325392145,-19.48900809622137,63.15859112066062,2.930520640270039,-37.033522942788174,64.25079607444663,37.566827322977126,8.885433392284055
210006,lstm,delta,1,0.3092200764932349,0.5616000758628399,0.28540167398499117,0.7808222286968978,0.032034493872393544,0.2780899882597386,0.38572015769041046,0.4864864864864865,0.26630153701829046,0.6429872457204882,0.04218454556268715,,0.4178679130564045,0.07252519324117312,-0.252379999369605,3652,37,0.019715224534501644,0.45,6,0.08,6,0.8722160579431966,0.8764909639042462,0.9401503228853558,0.8419170620910836,0.4610724896611226,0.6326911391643147,0.563988937445093,0.5986045809893832,0.6031666993328773,32.856694137187915,0.37966698588493963,0.7341168233591145,0.19335556918040264,680.6660304163072,83.57358261128088,26.18203312216001,0.7007720701219243,8.101927794724515,-1.4111334535777977,-99.99999792225066,68.75405261207732,-6.711007036138764
210011,lstm,delta,1,0.22679846808788903,0.3121444985558265,0.356551552457341,0.7376065539872367,-0.33479274328227715,0.7362561156880367,0.49649025244910083,1.0,0.26312434088622655,0.36369810342188763,0.9227621334035543,,0.21824800337488615,0.045569813525031796,-0.08534603046793746,3652,37,0.011226725082146768,0.06,6,0.06,6,0.7899131862871255,0.7929393480775491,0.5480802504219924,0.12141857080014354,0.41130396045502404,0.8544597939653072,0.19848998465944134,0.36023362635512257,0.5687868977125907,-38.514290073124656,4.155092509458359,0.7672652993228456,0.4798897585609859,149.90640050949474,43.64960067497716,-62.161580945254,79.13977951041812,-12.203009904436248,-70.19654513335045,145.46692240305777,51.27724893661157,38.51202153088357
211008,lstm,delta,1,0.4193884477950849,0.6383742936956868,0.28091404027339595,0.7978142076502732,-0.1505060010688392,0.7978142076502732,0.3697374730590239,0.8108108108108109,0.4007791776889507,0.7043844973444042,0.39269188269435384,,0.5158637575182349,0.31783991035133435,-0.21898584590060188,3652,37,0.11829134720700986,0.06,6,0.14,6,0.6085357764488023,0.6186794384553694,0.9361067146430987,0.0,0.35473985403526276,0.5565208102865724,0.33235121337819895,0.4028428072112822,0.6671625476350584,-16.434192503053765,2.788045303647432,0.8032808636863803,0.22508862282203723,632.9317217027518,103.17275150364753,-35.58340961006638,-57.14886207275264,-23.53261253414637,-60.6659471518117,32162666320.80078,75733661651.61133,23.07477388633102
212209,lstm,delta,1,0.4585559199664946,0.23242051231004288,0.6254958239011084,0.35084960879709703,-0.6133515537424639,0.3502403032076952,0.3763314364068123,0.3376361970911394,0.6590609167758267,0.2283797492188678,,0.8150452246596475,0.30643953678012303,-0.12063035633896294,0.2261354076564517,3652,37,0.0,0.07,6,0.06,6,0.7396579116347319,0.74223809832138,0.3301837363328278,0.19306925344563108,0.31627924803808527,0.34206705886111766,0.18034529195917948,0.3718609769459229,0.36160359222851324,-52.156720725507,2.764458467557198,0.8268740847081342,0.3322581021441755,54.683750433659704,61.28790735602462,-40.4628267430372,-0.3975913756595319,-40.043255993959434,-53.83185999162533,35.21915268604083,26.413850701797887,2.9406967805763338
212260,lstm,delta,1,0.1754776252624811,0.3261184816584729,0.20245112472499144,0.6536064485036637,-0.03593694164052772,0.4997336561323501,0.15351518028520417,0.8550274192758514,0.1898394981562673,0.42978517585078135,0.09899035960569959,,0.2127838031139727,0.0772034518306492,-0.1506408563959918,3652,37,0.004928806133625411,0.17,6,0.06,6,0.9088972424210824,0.9123520319872371,0.9995561291451865,0.5741151955306315,0.7985908676384468,0.8400436178764599,0.8364292423057109,0.8439771086748525,0.863189904772162,11.804461013610648,0.4289127928221166,0.44878628807212156,0.6091481469027044,148.25527266329394,42.55676062279451,12.129834063499509,-3.813711597473242,2.1765716154382804,0.16881411073305563,131.19647723356007,93.08723865709484,0.6609554594394039
215002,lstm,delta,1,0.20463924673271308,0.45814946339564494,0.18088535154958252,0.8510169468048832,-0.04081510861240602,0.8510169468048832,0.18466532584445772,0.9799042611177955,0.20073926240603665,0.5721102647275168,0.08804629875901107,,0.2928910343387992,0.24106961790842174,-0.25351021666293183,3652,37,0.0002738225629791895,0.09,6,0.06,6,0.46977146128129266,0.4794637293777768,0.9976064921948817,0.0,0.6809175310547352,0.6081310478318165,0.7148876857600954,0.6462637919956469,0.7074917359526729,23.338745880274935,0.5003589513220905,0.5648738522407147,0.4647628471980938,508.7690889969326,58.57820686775984,7.408943150681263,74.54002834859989,-26.81749401549697,-18.549718116954207,291.57625856069694,155.71068664669625,5.5878324556113395
215004,lstm,delta,1,0.2730495229221518,0.3334526733264633,0.4728644563268205,0.8169879627907214,-0.4565942482885098,0.8169879627907214,0.6175006785163539,1.0,0.32635064179677553,0.39113654207436244,0.9886214312356866,,0.24268405524164333,0.011185254850029155,-0.06040315040431149,3652,37,0.011500547645125958,0.06,6,0.06,6,0.821971266117664,0.8240469170762118,0.5220615950755093,0.04143704562697403,0.4056852035007671,0.7597585420568606,0.14129647421123248,0.35756085853955266,0.4662477310403229,-49.089703319985404,2.8574464876432124,0.7709181516213203,0.39884429998772997,307.2512368736485,48.53681104832874,-65.3965480534916,78.47058331206121,-12.869253904434139,-73.81726227243584,244.5286417626678,39.11320236527573,31.583135693108723
215207,lstm,delta,1,0.20892788998155185,0.43874157589193885,0.22914490391274192,0.761071656628942,-0.1169290051476136,0.7610297152175413,0.2957885100954714,0.9881889170877598,0.1984037944637697,0.5446363695792554,0.35588964798979145,,0.28684368428403406,0.211068662798779,-0.229813685910387,3652,37,0.002738225629791895,0.57,6,0.06,6,0.5683297695158652,0.5779861308495713,0.9716822539812409,0.06055000630034958,0.5678308364481114,0.7200073863616919,0.6229938447424173,0.639073474612847,0.8558518388087529,-2.939615848758566,0.7587038062278237,0.6573957434847663,0.5355652412263184,758.4926050335469,57.36873685680677,-18.145438203869467,73.90598963347823,-28.73228494371922,-32.772751769833334,348.0191540143491,216.16842319415966,12.832948935409297
216002,lstm,delta,1,0.246902401976491,0.45027053512180676,0.37370220045734387,0.867899288802971,-0.3170593096859125,0.867899288802971,0.19891118614774528,0.9734933097703475,0.26318263601183745,0.5609121420441561,0.4783390707063131,,0.3004053743271975,0.18026152114254096,-0.20336813314531577,3652,37,0.0,0.06,6,0.06,6,0.6108410198498854,0.618188833372013,0.7731736967650231,0.02413620280270478,0.7132177477536552,0.6925670477465673,0.6704546403206086,0.7262995405945429,0.8184863589380604,-8.590826988883013,1.255819735323906,0.535520543253333,0.5022750879101052,370.48342837860446,60.081074865439554,-20.09954566975813,41.367505205007,-19.916807002649673,-31.493201085969194,475.2380920068514,194.51942227976113,8.195445968485364
216004,lstm,delta,1,0.3696192360894101,0.8710584482565781,0.27885951115671676,1.0,-0.04380154674017857,1.0,0.25655431330544654,1.0,0.22259828666349618,1.0,0.1183183493376074,,0.6208172230844916,0.5727212731106861,-0.501439212167168,3652,37,0.2836801752464403,0.07,6,0.3,6,0.3053703254687391,0.3153396225495445,0.9989676365865707,0.0,0.5521902698205505,0.6153541043755599,0.6865079171395548,0.6491659145070361,0.7518339806010522,22.50184051333951,0.8819449288292033,0.6691858711744066,0.31781134271468425,1092.7907769365029,124.1634446168982,10.705209945642473,-321.77817248172363,-53.56771941408179,-21.729002141060604,293588638305.66406,380730628967.28516,9.589623699696242
218001,lstm,delta,1,0.16456089357888506,0.3868052022964293,0.16459491987477773,0.748847396739137,-0.0648604808180538,0.7279776311771907,0.18581203915548516,1.0,0.16881461349453072,0.5194168606882045,0.6309708271854685,,0.23147888901078056,0.12740369618366895,-0.22224430871754422,3652,37,0.016703176341730557,0.16,6,0.06,6,0.7045537900330746,0.714029588989347,0.9612571005044401,0.31443346904246494,0.6582494827945728,0.827702130277334,0.6018213428601651,0.6500365062312351,0.8559179907883437,-7.90065512046554,1.3157158539549696,0.5845943184854152,0.6639272804869311,144.97566141261152,46.29577780215617,-20.981751642165595,65.16773399234052,-17.511014736472198,-34.08045133501336,238.66397324207344,205.83392180289434,6.211984355912374
219001,lstm,delta,1,0.15618694397532998,0.3134604355492266,0.24344729750517952,0.4909091846023552,-0.18718188160535892,0.4909091846023552,0.3738482506518888,0.5512753666566741,0.14491201605531148,0.41347317589455584,0.5834956788103243,,0.20385268440458792,0.12880956318404768,-0.1572734915738966,3652,37,0.0,0.06,6,0.08,6,0.5898983479812938,0.5970805314243861,0.7352090317795618,0.0,0.46961510123215855,0.7743659158244038,0.34987978663489516,0.4046276493250821,0.7878050351188218,-13.015310921558536,1.7706848749211932,0.7282752905102859,0.5969733510061739,62.96082122201479,40.77053688091763,-46.203590212809466,8.299171536577493,-28.28451122697239,-57.328657716426804,119.51175507543758,138.45399158686652,15.698261730357085
221207,lstm,delta,1,0.1619646380417002,0.12018093558877706,0.2549243074398892,0.16359310160625729,-0.20004911119019314,0.16354071539560544,0.3338180413736146,0.19848298952818583,0.19239559933834818,0.12226240358412664,,0.8278648583999089,0.1266241993453996,-0.026496700548249697,0.041783702452923135,3652,37,0.0,0.06,6,0.06,6,0.8431670815486771,0.8496841867314937,0.7293360374577076,0.23697848365288632,0.6647295856640378,0.8265332404809138,0.5199447569675085,0.6245218619908486,0.7863583946793881,-17.555167704199896,1.1307067554558905,0.5790254004238174,0.6811126739071143,24.710866469496537,25.324839869079874,-37.546811581176684,32.21254328668058,-13.315696270511479,-47.97955171984785,8.71472097547578,10.17179026368749,3.2156286238518326
221210,lstm,delta,1,0.24248581946540154,0.7060095976428298,0.17643093827873751,1.0,0.06369500268331182,1.0,0.18772318410910974,1.0,0.17929706167276183,0.9371456308025479,,,0.4387702219905939,0.40778945393751875,-0.46352377817742824,3652,37,0.08461117196056955,0.4,6,0.16,6,0.4371398654903099,0.44618635363991416,0.965648869799478,0.0,0.6736383796415752,0.6671500054724591,0.6588404318157538,0.5598020437906523,0.6922230757979452,27.29971860386865,1.004821712977534,0.5712806843911534,0.4369429730020984,3195.7919780387256,87.75404439811867,12.981250065252619,31.92196065187128,-34.42649358995543,-6.124668319764544,424301624298.0957,4715.218956460671,1.3328053599380472
222206,lstm,delta,1,0.14538132729371875,0.2257353338921166,0.16208711452875624,0.4013209459933782,-0.07252848179299368,0.3863821001285699,0.16269883489116674,0.4444297103025587,0.14848883778747154,0.2829760698398804,0.5138471430783627,,0.16596000329442817,0.07562050288821304,-0.08035400659839786,3652,37,0.0008214676889375684,0.09,6,0.06,6,0.8388053642864294,0.8414996278057023,0.9195355924828593,0.36138090205899775,0.8406411187680515,0.8942085188965075,0.766615253880381,0.7750755278651984,0.937629797227264,-1.1320166491817052,0.36197163344518546,0.39919779712812603,0.6902760270096933,67.8182531753956,33.19200065888562,-14.434892844500064,71.91515034896376,-13.039995011875307,-26.216645201384516,63.070472389484785,40.48923598139505,5.560020890042103
